"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"symbol"
"ENSG00000114771"	4493.60631091508	-6.69372471139606	0.668087148938701	1.58504608215022e-41	1.3593014024682e-39	"AADAC"
"ENSG00000138075"	627.716662222796	-6.32674808147994	0.581504757796942	1.81913962696219e-41	1.55309045651897e-39	"ABCG5"
"ENSG00000005471"	1530.81555106786	-5.88816263984427	0.5275924609363	1.85471843839628e-41	1.57642824070624e-39	"ABCB4"
"ENSG00000066813"	5373.9586275341	-6.64548955541381	0.617498676085829	2.23216948753568e-41	1.88884996812533e-39	"ACSM2B"
"ENSG00000167588"	1655.12653715952	-5.82855480459045	0.529171616978627	3.39651894932564e-41	2.83646412169885e-39	"GPD1"
"ENSG00000101204"	136.905310363991	-7.22409915153243	0.619069374511383	4.4338307817039e-41	3.6866339073611e-39	"CHRNA4"
"ENSG00000205403"	10133.2245502284	-3.11795731754733	0.247032843340971	7.98709234723737e-41	6.61234433110682e-39	"CFI"
"ENSG00000183747"	5174.39872990721	-6.0750432593911	0.524603783804679	1.11746401312646e-40	9.21137145992687e-39	"ACSM2A"
"ENSG00000130649"	54885.1248931589	-8.67328612239335	0.893351942457084	1.54221071573657e-40	1.26580419432387e-38	"CYP2E1"
"ENSG00000169291"	263.233027195522	-2.91404947905977	0.229121112887317	1.82884634458472e-40	1.4946520296512e-38	"SHE"
"ENSG00000111275"	18479.9904635982	-3.66297634421421	0.299015950283535	1.94135750851126e-40	1.57985195713912e-38	"ALDH2"
"ENSG00000174938"	550.265024194732	4.55785097804402	0.37765516048086	2.16154763703339e-40	1.7515863140096e-38	"SEZ6L2"
"ENSG00000198300"	143.48023214106	-3.51601137104876	0.280239592545768	2.26797589132629e-40	1.83007472344827e-38	"PEG3"
"ENSG00000117054"	2259.56129022885	-2.52010133350025	0.196918765688768	2.61336569935931e-40	2.09991620313225e-38	"ACADM"
"ENSG00000186480"	3457.6719469291	-3.8198801413945	0.308708235219871	4.92904543845252e-40	3.94406129560527e-38	"INSIG1"
"ENSG00000130707"	21815.5924727566	-4.70473645366002	0.399281707013064	5.80147363983841e-40	4.6228075786779e-38	"ASS1"
"ENSG00000125144"	24489.6453510065	-6.84232723815826	0.677773393810048	6.67123926422196e-40	5.2719330449992e-38	"MT1G"
"ENSG00000143921"	1117.45384937296	-5.8426922014593	0.54108418499404	6.65910777234437e-40	5.2719330449992e-38	"ABCG8"
"ENSG00000213512"	814.288306992746	-7.30938480777215	0.746379814058394	8.51088322002581e-40	6.6705791270399e-38	"GBP7"
"ENSG00000187193"	7186.26563282619	-5.24019244495132	0.462549318118646	9.11349945813387e-40	7.1137372913205e-38	"MT1X"
"ENSG00000176230"	135.704700552008	-3.21906566151846	0.256954634819768	1.55080259889895e-39	1.2055914187538e-37	"OR4K17"
"ENSG00000161031"	3447.70274096106	-6.60131862946507	0.650196344211481	2.90671286143406e-39	2.25052537498239e-37	"PGLYRP2"
"ENSG00000118777"	469.497768342129	-3.40965227666759	0.278468800698959	3.04513809764161e-39	2.34819439432654e-37	"ABCG2"
"ENSG00000163825"	668.467229673975	-7.78736051975807	0.829427683286393	3.6464351059462e-39	2.80057931590824e-37	"RTP3"
"ENSG00000120915"	2722.4222292418	-3.93606189865126	0.332037876797067	4.32734460934483e-39	3.31024553236442e-37	"EPHX2"
"ENSG00000114200"	1780.80914119549	-6.63512364603428	0.692045885846052	8.06375803536551e-39	6.1438768393757e-37	"BCHE"
"ENSG00000063854"	2544.58695459312	-2.73874190901563	0.219921541634877	8.12463765120009e-39	6.16569723974407e-37	"HAGH"
"ENSG00000138792"	728.185915560472	-2.95475476070409	0.238742351636199	8.41040277692779e-39	6.35733370379316e-37	"ENPEP"
"ENSG00000091513"	146440.348548345	-7.44220337380173	0.838557941269546	9.48142952278602e-39	7.13869520447873e-37	"TF"
"ENSG00000084734"	889.788261075754	-4.48310423640986	0.390397641608688	1.25000395834695e-38	9.3745394899714e-37	"GCKR"
"ENSG00000162460"	327.740079800801	-6.33455922156032	0.601752478305384	1.26559924394939e-38	9.4544218520657e-37	"TMEM82"
"ENSG00000138207"	62087.5523800941	-7.51283062553525	0.858412355066852	1.37858734573947e-38	1.02584063812924e-36	"RBP4"
"ENSG00000151365"	1623.41266664222	-8.78115695489691	0.929926194668025	1.59462281747793e-38	1.18199871168403e-36	"THRSP"
"ENSG00000162551"	1006.98171444562	-4.36013633376731	0.377680163715024	1.80223458839308e-38	1.33073105283511e-36	"ALPL"
"ENSG00000156096"	8206.59364650533	-5.71663250133037	0.556408680285405	2.44016782672812e-38	1.79483728916725e-36	"UGT2B4"
"ENSG00000173599"	2358.61692913165	-3.41727458552553	0.285596183487153	2.70271862739694e-38	1.98033682108579e-36	"PC"
"ENSG00000074935"	400.56743260598	-2.7962113421866	0.225802094737836	2.80427511569222e-38	2.04690676765259e-36	"TUBE1"
"ENSG00000080910"	6937.26899197112	-6.71176886693477	0.734371818837387	2.88711246348802e-38	2.09935888789904e-36	"CFHR2"
"ENSG00000157103"	1366.94455396586	-4.45908643096145	0.388140806944099	3.02746704185641e-38	2.19307877683568e-36	"SLC6A1"
"ENSG00000263761"	365.896612046348	-8.02054724289814	0.893386869037972	3.17114441336488e-38	2.28848927400717e-36	"GDF2"
"ENSG00000204583"	101.666863029629	-6.50088941808151	0.592312955329782	3.61026555494025e-38	2.59559092002546e-36	"LRCOL1"
"ENSG00000147647"	3785.58330380723	-7.34777096191266	0.790094931587834	4.05639889407668e-38	2.90541469851395e-36	"DPYS"
"ENSG00000155666"	633.177114581508	-4.09274561768851	0.353600306489793	4.14975442890153e-38	2.96119043650421e-36	"KDM8"
"ENSG00000131187"	4495.69918177419	-4.8913760892763	0.445291521185149	4.17062205658784e-38	2.96501770298089e-36	"F12"
"ENSG00000197594"	1647.32150004374	-4.52040514055103	0.400335015091231	4.46393245140087e-38	3.16178682224409e-36	"ENPP1"
"ENSG00000196600"	426.795695457462	-4.06605326972652	0.348168586393282	4.6346528255167e-38	3.27059411937939e-36	"SLC22A25"
"ENSG00000179636"	74.0270811145859	-6.38522774645052	0.56744415319289	4.81281063089513e-38	3.38383053328082e-36	"TPPP2"
"ENSG00000105607"	1344.59890416888	-3.16318406127859	0.261336285354241	6.89445695532142e-38	4.82965548767644e-36	"GCDH"
"ENSG00000115361"	310.796125526628	-3.89232422986603	0.332684069166174	8.00100901425372e-38	5.5640471414032e-36	"ACADL"
"ENSG00000164283"	99.2232421310094	4.05510940052984	0.335837045376057	1.17899860130359e-37	8.16926422149631e-36	"ESM1"
"ENSG00000106034"	617.017655835163	-2.60703968862107	0.211514993773797	1.21833865646168e-37	8.41137489753545e-36	"CPED1"
"ENSG00000267467"	3587.57357105907	-11.1121540870638	1.45942829628302	1.30848391279421e-37	9.00123969362464e-36	"APOC4"
"ENSG00000106327"	8170.92852364048	-5.65781538573855	0.554779117943829	1.44522190854917e-37	9.90624508211264e-36	"TFR2"
"ENSG00000138640"	1373.10357936389	-4.10560841920757	0.360552546978214	1.4529199591821e-37	9.92344332121376e-36	"FAM13A"
"ENSG00000171234"	8244.0655443642	-6.67100145641255	0.706033123654621	1.57295943005203e-37	1.07050804769804e-35	"UGT2B7"
"ENSG00000083123"	606.137867973295	-2.84953978904514	0.23432822501255	1.85589226373895e-37	1.25858452665758e-35	"BCKDHB"
"ENSG00000130208"	79584.7527096593	-5.29452619410961	0.490874329231497	2.37936675282364e-37	1.6078802042756e-35	"APOC1"
"ENSG00000100577"	1224.33973930117	-3.59908033251491	0.307063718429939	2.93113820203568e-37	1.97377066815952e-35	"GSTZ1"
"ENSG00000163631"	1657966.31143009	-6.54415875550927	0.708945191821445	4.46645092267973e-37	2.99706692790621e-35	"ALB"
"ENSG00000105852"	4810.98158718495	-4.68222960635056	0.424520343185361	5.78623785866063e-37	3.86909135695895e-35	"PON3"
"ENSG00000086205"	526.712074681035	-3.72904042227646	0.319343573939162	5.8427358751937e-37	3.89325717342176e-35	"FOLH1"
"ENSG00000134389"	1728.78390469437	-7.48067650991302	0.913963046135612	5.90088269392979e-37	3.91835002217755e-35	"CFHR5"
"ENSG00000160282"	6611.21150293971	-5.84148306507819	0.581571841590249	6.55551791196705e-37	4.33798354838954e-35	"FTCD"
"ENSG00000131781"	3997.73546157682	-4.50715999727635	0.411156121604268	7.17611373435273e-37	4.73227582950902e-35	"FMO5"
"ENSG00000134538"	4315.77936531896	-7.50981191240914	0.908178677095854	7.92138092954716e-37	5.19152421442286e-35	"SLCO1B1"
"ENSG00000162882"	2683.62591972559	-4.43129803804187	0.39554130095728	7.92682007222064e-37	5.19152421442286e-35	"HAAO"
"ENSG00000129214"	404.423746539358	-5.79165661961978	0.546421603073332	8.48831053254321e-37	5.54028841721353e-35	"SHBG"
"ENSG00000142168"	12867.8192908161	-2.32688445472055	0.190285063260973	8.830495006718e-37	5.74402675198895e-35	"SOD1"
"ENSG00000136011"	324.466036009419	-4.77175398171218	0.427594050796994	9.68886305938929e-37	6.28101075077155e-35	"STAB2"
"ENSG00000184232"	2803.85861673836	-2.92916483755438	0.244777486012853	1.01541256286725e-36	6.56038846360585e-35	"OAF"
"ENSG00000101323"	3618.40153154526	-7.29419233653002	0.831139418339627	1.7898464824606e-36	1.15249239496891e-34	"HAO1"
"ENSG00000080709"	189.141761804602	-3.57211231741275	0.305137914274562	2.01537612289438e-36	1.29335748235678e-34	"KCNN2"
"ENSG00000109736"	664.581617505784	2.07579460579458	0.169561701476696	2.7835064762727e-36	1.77849816979421e-34	"SLC75A1"
"ENSG00000138030"	4463.94087035327	-5.4845876353851	0.508090581614201	2.78994693023563e-36	1.77849816979421e-34	"KHK"
"ENSG00000160753"	400.074428547354	2.01978446702864	0.164444738354283	2.89441884946884e-36	1.83896565040672e-34	"RUSC1"
"ENSG00000169136"	5572.6552439114	-4.0548157096806	0.356944514823716	3.37102245540903e-36	2.13468322639875e-34	"ATF5"
"ENSG00000055955"	25522.495347487	-6.41077911112215	0.661761625517336	3.41036476357772e-36	2.15246916629242e-34	"ITIH4"
"ENSG00000197408"	3923.18984833366	-6.18518268570292	0.646442748988977	4.40175584968103e-36	2.76905193649013e-34	"CYP2B6"
"ENSG00000223922"	38.8536103080528	-5.23609685817979	0.442283118161035	5.20485953901326e-36	3.26353225652753e-34	"ASS1P2"
"ENSG00000187889"	187.382443352638	-4.55229479323337	0.401187261388226	8.61855236561464e-36	5.38631357647106e-34	"FYB2"
"ENSG00000149809"	1071.72339975764	-3.10173990702026	0.265367277664776	9.54481955996236e-36	5.94576968288991e-34	"TM7SF2"
"ENSG00000151948"	299.958075527898	-5.3182460581005	0.518117375227496	1.26985248725846e-35	7.85911293408761e-34	"GLT1D1"
"ENSG00000075234"	1935.07610428405	-2.4587802022356	0.206784420124097	2.16573382050078e-35	1.33604818010506e-33	"TTC38"
"ENSG00000180875"	328.638764175662	-6.94569482932748	0.732702810835944	2.23247438689536e-35	1.37204664859166e-33	"GREM2"
"ENSG00000204444"	468.954469029311	-5.10756857355638	0.493307791812812	2.50090606501143e-35	1.50874850433055e-33	"APOM"
"ENSG00000099937"	9578.0236037958	-7.09790664471144	0.838542129437107	2.72297400368772e-35	1.63755203919887e-33	"SERPIND1"
"ENSG00000164406"	2179.07465992842	-5.90610905212923	0.616448556818387	2.77370809141169e-35	1.66283365329647e-33	"LEAP2"
"ENSG00000130812"	201.198587485425	-4.57566690055015	0.423083414429599	4.24262883890734e-35	2.535501059852e-33	"ANGPTL6"
"ENSG00000241058"	444.184501591998	-2.32972105342626	0.195397286939881	4.33060629637166e-35	2.58001603775114e-33	"NSUN6"
"ENSG00000204099"	217.366582927741	-6.37404042002791	0.62023457168996	4.34593214966687e-35	2.58110578975867e-33	"NEU4"
"ENSG00000087258"	351.90588845436	-4.13956594225684	0.37157823820685	5.31694937056568e-35	3.14802909482038e-33	"GNAO1"
"ENSG00000100003"	2744.56306116711	-4.02227182942064	0.368601061620545	6.22523413014638e-35	3.67442523163331e-33	"SEC14L2"
"ENSG00000115107"	2287.49205826178	-2.91762539416644	0.251331219863551	7.29575373443791e-35	4.29304598207356e-33	"STEAP3"
"ENSG00000005421"	7598.5315430883	-6.81267188291052	0.838681076897626	1.16927780863799e-34	6.83830850531894e-33	"PON1"
"ENSG00000113924"	5726.7711643831	-3.33933335316753	0.295846104500957	1.40644005801456e-34	8.20023160654585e-33	"HGD"
"ENSG00000234906"	30643.5174747576	-6.2511064883377	0.677090723136377	1.54833356509374e-34	8.97282760571296e-33	"APOC2"
"ENSG00000147573"	330.697559174609	-7.01232162232393	0.780077604138189	1.58184137010055e-34	9.13931551716099e-33	"TRIM55"
"ENSG00000089220"	20232.8036753214	-2.57306309907397	0.220121233713384	1.64504540211158e-34	9.47585791264513e-33	"PEBP1"
"ENSG00000267444"	42.718236022659	-8.40449343979204	0.846275737044102	1.77691861190566e-34	1.02047422024276e-32	"SMUG1P1"
"ENSG00000276409"	531.866633653901	-5.76568018004499	0.565658889209095	1.97000082124432e-34	1.12797292531366e-32	"CCL14"
"ENSG00000160233"	411.957106292256	-3.3818464172381	0.299795547407919	2.03195090933126e-34	1.15997102059854e-32	"LRRC3"
"ENSG00000114378"	1645.33257581649	-3.21691666119336	0.282760241601695	2.24478281857898e-34	1.2776555542412e-32	"HYAL1"
"ENSG00000163217"	76.8311152294174	-7.12293006927999	0.69663702032513	2.65478918252241e-34	1.50653377823616e-32	"BMP10"
"ENSG00000117643"	631.184493107138	-3.08277336704364	0.269089927069178	2.69276883681021e-34	1.52356542115854e-32	"MAN1C1"
"ENSG00000163959"	716.667634112091	-4.37277450930806	0.399790725019972	2.90523595613989e-34	1.63893016003596e-32	"SLC51A"
"ENSG00000039537"	7538.76812304657	-6.01298033197711	0.635351884579777	3.32049185257133e-34	1.8676790055463e-32	"C6"
"ENSG00000021852"	8285.42919348635	-6.66328862389495	0.803984380032897	3.43572776735129e-34	1.92682867515619e-32	"C8B"
"ENSG00000133835"	3883.60820715044	-2.11664533034779	0.179499255080098	3.72665410964366e-34	2.0838752395563e-32	"HSD17B4"
"ENSG00000099812"	347.842298428086	7.5099692290997	0.719158938505262	3.8021854879344e-34	2.11991239857893e-32	"MISP"
"ENSG00000134365"	904.339459789853	-6.78030554039111	0.737445809299103	4.10799377942886e-34	2.28375793714528e-32	"CFHR4"
"ENSG00000149476"	2466.84764833523	-2.73710162906055	0.237054768911187	4.32098096966183e-34	2.38827861456106e-32	"TKFC"
"ENSG00000167910"	471.117471837015	-7.74505433180689	0.852093024373316	4.30885365005583e-34	2.38827861456106e-32	"CYP7A1"
"ENSG00000146085"	2442.91256887559	-3.03210124190899	0.266839494711027	5.47052336832452e-34	3.00627266942064e-32	"MMUT"
"ENSG00000095203"	1064.37002140848	-3.22823560004627	0.287393201683011	5.91771002088277e-34	3.2427016171737e-32	"EPB41L4B"
"ENSG00000163686"	575.367155923454	-3.60224186294283	0.322618146418929	7.23184805607368e-34	3.95148177783866e-32	"ABHD6"
"ENSG00000162267"	13871.1618239615	-5.92340545395898	0.64192851190518	7.89778040740204e-34	4.30297505331847e-32	"ITIH3"
"ENSG00000198948"	460.889743550235	-3.45810492230558	0.307144595504637	7.92013814457279e-34	4.30297505331847e-32	"MFAP3L"
"ENSG00000205364"	1739.56125056166	-5.84819824798863	0.612887186917432	7.9518208483681e-34	4.30794962901392e-32	"MT1M"
"ENSG00000125246"	578.782287647406	-2.48833903687469	0.215355910995337	1.11067485317057e-33	6.00015420678926e-32	"CLYBL"
"ENSG00000164188"	154.347033344051	-4.93365644743662	0.468677992203338	1.15557746742253e-33	6.22514464422209e-32	"RANBP3L"
"ENSG00000163815"	438.74988306457	-3.28358999986785	0.293781868304225	1.29452532060493e-33	6.95407366046311e-32	"CLEC3B"
"ENSG00000137106"	6439.1914541563	-2.74836061124415	0.240977883804626	1.3122851598029e-33	7.02973148349316e-32	"GRHPR"
"ENSG00000211452"	1353.74984931501	-5.98921080177066	0.636291302592121	1.58862883196158e-33	8.46265676390901e-32	"DIO1"
"ENSG00000213996"	260.677071223963	-4.8525753421523	0.466182008734922	1.58848574943451e-33	8.46265676390901e-32	"TM6SF2"
"ENSG00000169764"	7936.5322706247	-2.57650894836588	0.224609615035997	1.78413220939734e-33	9.477706770143e-32	"UGP2"
"ENSG00000228278"	26566.1019283291	-6.7986358307407	0.820431164498255	1.89055210912241e-33	1.00152128905421e-31	"ORM2"
"ENSG00000107537"	3794.46523243444	-3.2738116189309	0.292700392169922	1.93438218170008e-33	1.02190952604509e-31	"PHYH"
"ENSG00000168389"	1335.11983428847	-5.0920570663334	0.509933009876019	2.01110904208056e-33	1.05951651021346e-31	"MFSD2A"
"ENSG00000113492"	908.688660086392	-6.69110082148804	0.781127428141457	2.21080414985641e-33	1.16152248796302e-31	"AGXT2"
"ENSG00000000971"	27787.2683078773	-3.92119518055171	0.367576902315239	2.41856935059774e-33	1.26719781536524e-31	"CFH"
"ENSG00000115718"	4878.85675859556	-4.89202949244346	0.494268720992138	3.07613045811109e-33	1.60732018800318e-31	"PROC"
"ENSG00000154262"	1520.83316615514	-4.79356456548212	0.471387111971008	3.18014028968462e-33	1.65713904359479e-31	"ABCA6"
"ENSG00000121690"	393.383625457235	-3.70764687038383	0.341489948516141	3.26266191767305e-33	1.69552028569509e-31	"DEPDC7"
"ENSG00000060762"	1586.2156777611	-2.69078365918577	0.237715447671978	4.55456835329796e-33	2.36047602136776e-31	"MPC1"
"ENSG00000157227"	3182.59830272851	2.79821011323312	0.248511192511658	5.62768148488146e-33	2.9009105314521e-31	"MMP14"
"ENSG00000103150"	586.485455360892	-2.41241281457142	0.210208891840379	5.7843599241211e-33	2.97365858034656e-31	"MLYCD"
"ENSG00000111700"	1530.98798535005	-6.43843546880327	0.746783840109805	6.05352846007772e-33	3.09539246712637e-31	"SLCO1B3"
"ENSG00000143845"	2007.27019599556	-4.53122577421906	0.436328270188291	6.04910882603906e-33	3.09539246712637e-31	"ETNK2"
"ENSG00000146147"	422.497242952765	-5.79288714222972	0.63194103100897	6.91529941640875e-33	3.52661829438403e-31	"MLIP"
"ENSG00000158874"	101121.522007291	-6.80894108741753	0.804896662408939	9.22965035746681e-33	4.69435727223923e-31	"APOA2"
"ENSG00000145692"	9231.08518249526	-7.84058011114511	0.949488725379638	9.55395727165114e-33	4.84641588496171e-31	"BHMT"
"ENSG00000168314"	137.209959179036	-4.47885617600931	0.427162512020595	1.35846460385402e-32	6.85469052351036e-31	"MOBP"
"ENSG00000160200"	3327.60986740964	-4.01320945262912	0.381882143713494	1.44359744479311e-32	7.26509408795356e-31	"CBS"
"ENSG00000157379"	759.456152628286	-2.95573029805378	0.266570826005649	1.85234276685672e-32	9.29769109537216e-31	"DHRS1"
"ENSG00000004799"	2703.83818529886	-3.72593827197351	0.352731264154749	1.87620697180137e-32	9.3928225467878e-31	"PDK4"
"ENSG00000144852"	759.963897326223	-6.30977407107209	0.709672703213663	2.01783370712001e-32	1.00754704477711e-30	"NR1I2"
"ENSG00000132840"	5123.11399217642	-6.42741775886713	0.775118534295557	2.0378192508961e-32	1.01487644151398e-30	"BHMT2"
"ENSG00000228253"	51036.1579107406	-1.85304352794292	0.160770817354887	2.50646858131152e-32	1.24503130257147e-30	"MT-ATP8"
"ENSG00000062282"	2392.38144961335	-4.28881504847393	0.419120046994237	2.5611544666688e-32	1.26889943058482e-30	"DGAT2"
"ENSG00000182551"	8021.8808426496	-2.87267666709676	0.259037548917211	2.58720974106696e-32	1.27849610046937e-30	"ADI1"
"ENSG00000148672"	8253.62170475655	-2.6458255093827	0.236597326732788	3.2057417412053e-32	1.57600527143471e-30	"GLUD1"
"ENSG00000163581"	8054.09811576321	-6.44073183270917	0.837844086103249	3.47336160693066e-32	1.70319403515236e-30	"SLC2A2"
"ENSG00000241224"	120.843292937936	-8.28509834874462	0.928402168552348	3.91359026176162e-32	1.91415601447389e-30	"C3orf85"
"ENSG00000141505"	5113.88130803235	-4.98066258290927	0.517157146678018	4.31156719782676e-32	2.10342885436834e-30	"ASGR1"
"ENSG00000183856"	206.265764930536	4.24671771682713	0.396441763065389	4.42130313081206e-32	2.15147585429135e-30	"IQGAP3"
"ENSG00000123496"	87.6967678156118	-5.56238330824611	0.548899713576228	4.93958488550078e-32	2.39150940127384e-30	"IL13RA2"
"ENSG00000055957"	22127.2200780267	-6.85430068103907	0.832730487249508	5.23550023760055e-32	2.52837642787558e-30	"ITIH1"
"ENSG00000118514"	2407.46357437419	-5.56843738643121	0.631283294949265	5.4247474300413e-32	2.61317052524206e-30	"ALDH8A1"
"ENSG00000021461"	115.804137665693	-5.43581345457978	0.554733867454862	6.1291311565315e-32	2.94506292054041e-30	"CYP3A43"
"ENSG00000148803"	1379.29881544504	-3.54615500875695	0.331444178090763	6.35984272505296e-32	3.04826146049907e-30	"FUOM"
"ENSG00000123838"	14024.9620247369	-5.35973196249771	0.588031084115469	6.70656042524519e-32	3.20640653930972e-30	"C4BPA"
"ENSG00000168509"	1397.52863953859	-8.21031797666519	1.03727280007564	1.14981861928733e-31	5.48357388410246e-30	"HJV"
"ENSG00000134716"	1087.5982485051	-4.14371027598236	0.408124132908188	1.1672713524713e-31	5.55295953847293e-30	"CYP2J2"
"ENSG00000167701"	1498.07820305072	-4.75620944985808	0.490338465552206	1.20674496987863e-31	5.72649895879872e-30	"GPT"
